,240,461,76,1655,2063,1897,2572,350,1425,1525,1817,65,11,347,349,250,260,509,501,1230,1176,1814,1328,2529,1208,26,2169,1601,1259,725,555,678,157,3401,2119,813,1157,175,743,2512,397,398,1970,564,1741,1140,775,1981,471,2718,846,1186,911,41,834,493
84377	2807,626,531,396,205,1518,686,76,798,926,1105,909,32,2076,725,157,1239,732,171,397,774,65,1485,344,1743,349,398,883,250,1876,1021,409,872,67,86,509,501,260,1118,1814,2025,426,1223,1784,658,79,41,1624,1153
84378	1128,2377,787,2539,3353,917,2965,404,2883,627,1078,378,245,310,2648,1620,2270,72,1900,1889,994,742,2599,679,3070,67,2909,3212,86,337,1654,1489,499,1908,45,805,2175,426,3538,1162,658,481,1763,1511,79,1428,210,797,1171,1613,1462,1729,1396,653,835,2934,132,3923,1582,1215,155,783,2706,909,808,1061,812,171,133,575,1305,900,2913,1285,1136,73,1262,409,871,1307,1793,513,671,1149,363,498,1880,288,238,351,952,1469,3093,617,1200,1513,1977,242,1153,1313,19,127,1326,1322,396,1051,205,240,461,1615,267,76,1240,1123,254,803,97,2700,1049,375,1151,1425,1525,1535,1930,68,912,1485,2875,347,349,250,275,734,1005,3405,918,1204,260,509,2042,735,1497,904,1269,2021,1492,3509,207,435,640,452,1208,2474,1360,102,1259,1764,3832,1298,262,162,566,731,811,626,1881,266,688,1018,678,1788,1701,686,905,3575,32,634,839,157,1530,2749,932,2106,813,2473,1098,854,743,175,339,352,397,1737,1211,84,3211,325,2367,1668,398,169,609,1682,941,834,390,2245,1498,2783,564,1759,1000,1140,257,1117,747,392,2517,793,2363,1223,471,2617,466,1186,462,359,41,27,841,493
84379	189,45,205,87,2768,67,798,509
84380	1128,572,787,1813,3524,3353,2715,917,1740,404,1224,627,1563,411,310,2218,883,618,1233,1021,2197,1420,67,372,86,1654,485,1489,2149,499,1857,45,222,2947,844,2098,805,2393,593,658,481,1763,79,167,653,2861,1461,531,835,1518,783,2706,909,808,1061,219,812,171,575,344,900,1285,1136,1262,409,1653,871,1307,1068,1985,1793,513,671,997,3015,498,2047,238,351,1469,1200,726,1977,242,1153,1313,691,19,1872,396,205,240,461,1615,267,2063,1234,3566,1346,350,375,1782,1425,1930,1647,347,349,250,275,734,1005,2824,260,509,735,501,904,2021,3157,3932,640,102,725,262,3180,566,731,626,1812,688,1484,686,1701,905,2073,2753,938,32,1281,157,3401,2106,1098,854,1157,175,743,352,397,1211,1774,2205,325,398,1009,941,1849,564,944,699,747,985,793,1152,1700,1223,2003,2617,2497,846,1186,911,41,834
84381	840,1425,2657,84,1991,257,705,1303,509,982
84382	1128,262,162,566,626,572,1051,787,205,3353,917,678,404,76,1240,905,1075,267,2845,3229,157,1313,2952,1530,2166,455,3048,97,889,1782,171,310,1930,339,84,325,349,73,250,51,977,145,27,67,260,509,2042,257,86,1492,1118,2947,1814,2047,1463,238,2668,2338,471,593,2298,481,2169,686,102,1869,1259,19,963,834
84383	1128,572,1894,2969,548,404,926,2281,627,1239,1078,378,732,2353,1900,883,618,2168,2197,679,67,86,485,2149,499,222,1280,1527,805,426,1088,1784,593,658,481,1274,79,1171,1613,600,2693,653,1461,531,835,1518,3606,155,798,1075,783,909,2076,808,1404,1061,233,3001,812,1305,1501,344,740,900,962,1285,2988,73,1262,409,1653,1225,966,1307,513,671,1149,1118,498,1880,2201,568,1463,238,1791,1469,726,1229,1624,929,1153,242,691,19,1322,1051,205,240,461,267,1490,76,1346,350,1049,375,1782,1151,1817,65,68,2253,1647,1485,347,349,250,3081,275,1339,734,1005,1732,918,2824,260,509,735,904,1269,2021,640,2298,102,725,2346,262,566,626,1938,2260,688,1484,678,714,686,905,2073,32,157,1530,932,813,2473,1098,854,743,175,339,352,397,774,1211,1736,325,398,621,1009,941,1498,564,1741,1550,747,775,392,985,2101,2360,978,1770,1223,846,911,41,3261,2202,2709,834,493
84384	219,175,397,260,509,485,2101
84385	314,3117,1788,509,1462,1271,841
84386	787,917,548,926,475,378,732,411,310,883,1021,2197,67,86,485,499,1280,45,805,593,658,481,1763,79,1171,600,653,56,531,835,1124,155,783,909,1061,219,171,575,1305,344,962,450,900,1285,73,409,1653,1225,871,966,1307,1068,513,671,3210,498,351,726,1229,19,396,205,240,461,267,76,254,1346,375,65,68,347,349,250,275,2435,260,509,735,1230,904,1269,640,102,725,262,566,731,811,688,678,1788,32,157,1098,179,352,175,339,397,1211,1736,325,398,621,941,564,1741,257,1700,471,846,1186,41,27,834,493
