,2999,938,475,32,725,176,35,491,375,1782,352,411,65,1367,123,46,450,1354,3395,588,2796,621,537,1102,748,275,1459,2257,2334,218,1999,1849,17,944,2501,966,337,369,37,2012,1492,1118,801,592,1226,452,2529,177,2797,3110,27
656656	653,240,155,783,475,32,157,1239,179,411,171,68,65,73,349,250,409,257,501,1230,392,1269,498,1522,19,725
656657	653,23,68
656658	1222,653,731,1339,397,679,84,267,726,102,41,32,499,913
656659	653,111,351,734
656660	653,262,32,157,97,219,179,171,397,774,68,133,84,325,349,398,250,73,890,67,86,257,640,593,658,102,41,19,834
656661	653,262,731,467,266,240,688,267,38,76,88,32,254,769,157,627,215,808,378,171,95,575,81,539,1199,46,347,956,876,349,275,409,218,15,17,1307,260,485,997,45,2947,978,568,426,102,41,19
656662	314,1803,1055,1265,378,95,779,273,618,2049,2599,67,1964,502,485,1857,45,2098,805,426,593,797,1613,1271,653,1215,1923,2699,46,450,748,409,17,1307,1385,726,1313,19,127,205,1403,1615,2486,350,965,1286,347,250,734,1005,3298,501,2917,2021,154,102,3763,1298,262,731,811,1484,1018,2753,813,967,352,1737,429,84,876,3794,2783,1504,944,152,392,1468,951,466,911,27,834,493
656663	653,45,127,35,519,2244,219,537,65,17,604,1199,152,131,740,718,51,93
656664	653,92,16,182,4088
656665	653,56,688,155,146,267,1246,32,93,378,1078,1098,233,455,219,97,179,812,171,397,133,84,46,143,188,107,620,505,426,365,1651,351,452,658,77,373,102,41,19,27,834
656666	787,1207,475,88,378,122,2972,411,310,584,387,2487,1021,679,67,372,86,1654,485,1489,1857,45,1527,2098,593,658,79,653,2251,909,219,171,46,344,900,1136,1653,871,17,1307,671,2201,952,1469,242,19,49,396,1648,205,240,267,1490,76,1346,68,1647,539,349,250,275,734,904,640,452,1208,154,102,566,731,266,1788,686,32,157,1530,451,1098,397,1774,398,1970,564,707,152,257,1152,978,264,41,27
656667	1244,2043,917,2969,404,475,411,95,310,779,2218,673,1543,15,67,86,1654,485,499,1280,45,653,531,155,783,219,171,575,73,409,872,871,17,966,1307,513,671,4116,498,351,1791,617,726,19,538,1872,205,240,461,1490,76,1234,350,65,68,347,349,250,275,1230,904,102,913,725,262,566,2060,626,811,467,1484,905,2073,32,157,352,339,397,1774,325,398,699,257,985,471,41,382
656668	653,269,171,351,39,267,76,260
656669	653,287
656670	653,893,250
656671	653,1817,481,76,501
656672	653,269,262,572,205,688,548,155,38,698,926,1105,909,267,32,157,475,2869,1078,1098,233,455,219,97,732,812,411,171,397,68,123,325,876,72,349,398,250,73,833,275,188,564,918,2423,2107,1307,929,86,260,234,775,671,499,2117,844,207,1088,351,1969,593,658,686,617,102,41,1171,167,19,834
656673	653,1009,812,68,32,167,904
656674	653,262,162,626,731,205,266,155,404,267,783,157,2873,97,122,352,171,310,397,68,46,1863,250,275,1943,15,67,1068,257,1793,485,1527,351,617,726,102,587,19
656675	653,314,566,280,205,2450,712,1841,191,688,22,181,155,926,475,1123,254,233,97,1635,1157,310,68,575,4,1794,349,865,73,275,142,666,871,417,893,1204,69,128,356,1072,222,525,1248,452,471,210,26,3142,1200,102,1462,1893,27
656676	653,1118,219,1938,1066,944,418,971,1068,627
656677	653,498,1909,1889,3927,87,918,70,3701,84,359,962,1068,88,387,611
656678	653,45,352,917,325,19,493
656679	595,653,275,205,279,497,471,688,15,707,241,686,254,1105,1409,819
656680	653,2063,1761,2025,2035,1186,381,469,327,2526
656681	653,1128,95
656682	653,2860,2043
656683	336,572,164,787,622,917,2464,548,404,475,287,2759,1239,378,2166,732,310,387,72,3230,579,15,67,1832,2909,372,86,1654,485,499,1280,45,256,805,103,1969,658,481,79,58,1171,600,653,818,220,155,783,1388,2076,812,171,1305,1863,900,409,871,17,1793,498,238,351,1791,242,19,139,240,461,267,76,1346,350,375,2,1425,65,68,539,347,250,275,83,734,977,44,1339,1230,3932,640,297,25,154,2084,102,198,258,725,262,71,811,39,688,511,905,32,1281,157,93,89,2473,1098,211,1374,54,352,317,325,876,1955,3086,257,2517,978,80,41,27,834
656684	653,262,240,155,404,76,32,627,1530,378,375,1151,352,171,1305,344,387,73,1900,1021,17,67,86,222,351,102,41,167,19,27,493
656685	653,1233,2586,4022,57,771,1015,4133,167,951
656686	653,1335,207,133,87,260
656687	653,84
656688	653,116,275
656689	653,314,811,835,171,351,575,102,900,157
656690	653,35,1125,223,246,466,2124
656691	50,653,1466,1239,226,870,179,68,1539,102,76,257,59,86
656692	653,205,267,76,32,157,233,219,411,310,68,575,2295,1647,325,349,73,250,409,1732,188,86,257,485,1280,108,351,593,102,41,725
656693	653,189,498,97,205,411,781,171,351,617,267,41,775,513,157,499,250
656694	653,327,401
656695	653,99,95,866,771,112
656696	653,1674,194,365,133,1428,155,124
656697	653,262,1128,538,1811,396,818,1531,461,688,240,1042,155,267,686,1234,32,2076,287,627,808,378,2177,854,743,352,397,866,68,2871,65,84,171,344,347,2367,1668,73,1900,1233,1670,2358,679,871,1741,1504,372,67,15,86,37,1149,921,978,805,238,1710,351,481,79,2108,102,1513,41,221,2202,167,112,19
656698	653,262,538,396,835,205,240,1518,1055,267,2814,32,254,157,2749,1098,350,1782,743,310,65,575,779,171,1774,344,900,325,347,250,275,409,2049,872,871,564,372,67,1307,86,501,2042,747,1269,513,1489,45,1757,2393,1463,1522,1710,426,351,593,587,481,79,617,726,102,167,510,1462,1259,3772,834
656699	653,566,787,240,155,267,475,32,254,157,1078,219,732,171,310,397,774,68,575,65,539,740,349,73,250,275,1005,872,1170,257,1230,848,1269,485,499,351,471,911,102,359,41,0
656700	653,219,409,171,68,351,461,1994,1244,155,1620,102,2461,41,86,1234,167,19
656701	653,76,254,143
656702	653,698,32,1281,2106,219,1979,179,1157,1535,397,84,325,381,73,14,1423,988,257,1149,2108,19
656703	653,813,219,325
656704	653,498,44,179,3249,260,2012,1265
656705	653,779
656706	653,275,1872,205,171,68,1718,1054,157,250
656707	653,219,1571
656708	653,329,670
656709	653,226,28,7,722,263,395,332,250,275,368,388,661,771,141,636,86,392,222,324,111,10,79,604,102,41,201,105,0,493
656710	653,266,240,688,22,155,267,38,88,32,157,176,215,97,219,441,122,732,411,743,171,133,575,81,4580,347,325,673,387,349,398,250,72,275,734,1358,988,86,257,260,337,718,671,45,3281,351,102,41,587,899
656711	653,157,688
656712	653,233,275,179,411,397,84,267,155,102,76,41,19,86,369,32,157,250
656713	653,269,1132,315,117,38,311,176,491,68,2218,1394,273,50,3177,986,506,1057,592,256,694,1177,231,435,1440,246,285
656714	653,835,568,179,3916,123,658,2824,102,962,72,505,834
656715	653,3248,3986,1371,1471,73
656716	653,171,1423,351,658,267,76,86,1528,157
656717	653,262,1326,160,835,205,461,1518,240,267,1490,76,909,1246,2076,157,1530,932,1049,1151,352,171,175,397,68,1211,1305,344,1736,347,349,398,250,621,941,1021,564,2357,1741,3530,86,1550,501,1230,260,904,671,2895,2234,3210,640,952,102,1513,41,1171,19,27
656718	653,56,2377,1098,1262,572,1061,812,743,1211,658,911,929,904,242
656719	653,1857,1128,860,275,349,990,171,1651,351,488,267,260,41,32,1853,250,2710
656720	376,2827,653,1126
656721	653,2047,743,67,904
656722	653,188,81,316,167,2264
656723	653,56,1322,787,688,1490,76,698,905,1571,1105,938,32,157,378,1078,2394,375,171,68,1930,65,692,2719,621,1005,1225,679,918,699,929,86,260,513,3234,2021,222,951,805,3554,1328,351,2459,79,726,510,41,167,19,493
656724	653,269,2063,475,32,3231,133,43,532,1339,152,2395,1364,2117,1770,452,373,462,781
656725	653,2911,1317,572,205,240,548,267,686,698,926,909,32,157,1098,233,219,1374,813,97,411,743,175,397,575,65,171,962,2205,325,349,398,250,1009,275,409,564,2568,67,86,260,775,45,1823,840,1065,426,351,373,658,1186,19,102,41,1171,242,725,834
656726	653,262,11,325,2134,2173
656727	653,1335,2794,921,14,1059,266,357,1468,250
656728	653,262,731,396,205,548,76,905,475,2753,1281,157,233,352,310,344,962,450,900,347,349,250,275,409,2105,564,67,260,257,671,844,1088,640,351,471,102
656729	1298,653,474,604,242
656730	653,1396,314,529,531,1484,853,3875,157,1817,1863,2652,1009,1339,20,409,988,699,86,1959,324,1200
656731	653,155,32,157,233,219,97,171,68,133,347,325,73,250,260,775,351,102,41,19
656732	653,1493
656733	653,216,122,840,171,1066,67,152,1734,19
656734	653,240,917,107,38,37,177
656735	653,39,30,548,155,76,698,1740,2722,42,267,32,157,783,378,99,1374,812,171,397,43,349,275,91,260,257,747,1527,351,658,102,41,929
656736	653,179
656737	653,1579,1616,763,1853
656738	653,45,44,830,460,461,3660,2012,27
656739	653,190,856,372,1681,249,1506
656740	653,179,133,995,917,143,32,27,1537
