2980500	417,1001
2980501	417,577
2980502	417,1001
2980503	417,1001
2980504	417,1985
2980505	417,1001
2980506	1464,1001,417
2980507	417,1001
2980508	2784,417
2980509	417,577,342,657
2980510	417,1001
2980511	417,1086
2980512	1464,417
2980513	417,1001,862
2980514	417,1001
2980515	417,1145
2980516	417,1001
2980517	417,1001
2980518	657,1001,417,862
2980519	417,1001
2980520	417,1001
2980521	1464,417
2980522	417,1001
2980523	417,1001
2980524	417,1001
2980525	417,1001,715,657
2980526	417,1001
2980527	417,1001
2980528	417,1001
2980529	417,2452,1199,257
2980530	417,1001
2980531	417,1001
2980532	417,1001
2980533	417,1001
2980534	417,1001
2980535	1464,417
2980536	417,1001
2980537	417,1001
2980538	1464,417
2980539	417,1001
2980540	1464,342,417,2342
2980541	417,1001
2980542	1464,417
2980543	417,577
2980544	417,95
2980545	417,577,342,1001
2980546	417,1001,107
2980547	417,1001
2980548	417,776
2980549	1464,417
2980550	417,1001
2980551	417,1001
2980552	1464,1001,417
2980553	417,342
2980554	417,577
2980555	417,2631
2980556	417,657
2980557	417,1001
2980558	417,1001
2980559	417,218
2980560	417,577
2980561	417,1001
2980562	417,1001
2980563	417,577
2980564	417,1001
2980565	417,1001
2980566	417,1001
2980567	417,1001
2980568	417,881
2980569	417,1001
2980570	417,1001
2980571	417,577
2980572	417,577
2980573	417,2172
2980574	417,1001
2980575	417,1001
2980576	417,1001,577
2980577	417,715
2980578	417,577,1383
2980579	417,577,212
2980580	417,1001
2980581	417,1001
2980582	417,2165
2980583	417,577,265
2980584	417,1001
2980585	417,90,2403
2980586	417,1001
2980587	417,382
2980588	417,1001
2980589	417,1001
2980590	1464,417
2980591	417,1001
2980592	417,1001
2980593	417,1001
2980594	417,577
2980595	417,577
2980596	417,1001
2980597	417,577,342,862
2980598	417,744
2980599	417,1001
2980600	417,657
2980601	417,174
2980602	417,1001
2980603	417,195
2980604	417,577
2980605	417,1001
2980606	417,1001
2980607	417,577
2980608	417,715
2980609	417,107
2980610	417,862
2980611	417,1001
2980612	1464,417
2980613	1464,417
2980614	417,1001
2980615	417,776
2980616	417,90
2980617	417,1737,342,657
2980618	417,1001
2980619	417,577
2980620	1464,417
2980621	417,1775
2980622	417,48
2980623	417,1001
2980624	417,342
2980625	417,1001
2980626	417,1609
2980627	417,365,1747
2980628	417,1001
2980629	1001,1464,417,2582,53
2980630	417,1001
2980631	417,577,1383
2980632	417,1001
2980633	417,1001,577
2980634	417,1001
2980635	417,1456,862
2980636	417,577
2980637	417,1001
2980638	417,1001
2980639	417,577
2980640	2784,417
2980641	417,1001,577
2980642	417,577
2980643	417,1145
2980644	1464,417
2980645	417,1001
2980646	417,1747
2980647	417,1001
2980648	417,1001
2980649	417,112
2980650	417,382,2984
2980651	417,17,1001
2980652	417,764
2980653	417,1001
2980654	1464,417
2980655	417,1001
2980656	417,1001
2980657	1145,417,1106,657,776
2980658	417,1001
2980659	417,342,1145
2980660	417,1001,797
2980661	417,1001
2980662	417,1001
2980663	417,1001
2980664	417,1001
2980665	417,1001,1885,577
2980666	417,1001
2980667	1464,1001,1609,417
